Force(N),Distance(mm),Time(ms)
0.0005702607,76,53562
0.0001586062,76,53655
0.00008832374,79,53748
-0.00003216051,78,53840
-0.00002212015,76,53933
0.0003092115,76,54026
0.0003192518,73,54138
0.0002188483,78,54211
0.0003895343,77,54304
0.0003393326,77,54397
-0.0001626851,76,54489
-0.0001426044,74,54582
0.0001686466,75,54675
0.0001284851,76,54767
0.0002790905,75,54860
0.0006204624,77,54953
0.0006606238,76,55045
0.0005702607,78,55157
0.0003594133,75,55231
0.0007007853,76,55324
0.0005702607,76,55416
0.0001284851,76,55509
0.00002808161,75,55602
0.0002288887,76,55694
0.0001987676,76,55789
-0.00005224121,77,55880
0.0001987676,76,55972
0.0005903414,78,56065
0.0006706642,78,56183
0.0003594133,77,56250
0.00009836409,76,56343
-0.0002932097,77,56436
-0.0002229272,77,56528
-0.0000120798,76,56621
0.000238929,76,56714
0.0001284851,75,56807
-0.0001225237,77,56899
0.0003092115,74,56992
-0.00009240263,75,57085
0.00006824303,73,57196
0.000238929,74,57270
0.0003192518,76,57363
0.00006824303,75,57455
0.0002790905,75,57548
0.0001887273,76,57641
-0.00009240263,74,57733
-0.00003216051,75,57831
-0.0002028465,73,57919
0.00001804126,75,58012
0.00001804126,67,58104
0.0003493729,75,58202
0.0003393326,75,58290
0.00006824303,75,58382
-0.0002630886,77,58475
-0.0002028465,75,58568
-0.0000120798,74,58660
-0.0001928061,75,58753
-0.00002212015,70,58846
-0.0001124833,75,58938
-0.0001124833,77,59031
-0.0001526448,76,59124
-0.000002039447,72,59235
0.0003995747,71,59309
0.0005300993,76,59402
0.0004698572,72,59495
0.0001887273,72,59596
-0.000132564,74,59680
0.00006824303,74,59773
-0.0002128869,67,59865
-0.0000120798,74,59958
0.0003393326,75,60051
0.000379494,76,60144
-0.000002039447,75,60255
-0.0001225237,71,60329
0.0001686466,72,60422
0.0004999782,74,60514
-0.000002039447,74,60607
0.000008000907,77,60700
0.0003594133,75,60792
0.0005200589,73,60885
0.00055018,72,60978
0.0002489694,76,61071
0.00001804126,70,61163
0.00004816232,74,61261
0.00002808161,71,61349
-0.0003434114,76,61441
-0.0005040571,69,61534
-0.00009240263,72,61627
0.0002690501,71,61719
0.0001686466,73,61812
-0.000132564,71,61905
-0.0001626851,75,61998
0.0001786869,71,62090
0.0007811081,69,62183
0.0006706642,70,62295
0.00002808161,70,62368
0.0007108256,72,62461
0.0002188483,72,62554
-0.0003132904,74,62647
-0.0002831693,70,62739
-0.00009240263,74,62832
-0.0001928061,71,62925
0.00003812197,70,63017
0.0006706642,70,63110
0.0001887273,74,63203
-0.00008236227,74,63315
-0.0002630886,74,63388
0.0001184448,72,63481
0.0001586062,71,63574
0.0005702607,71,63669
0.0007811081,70,63759
0.0006305028,74,63852
0.0006003818,72,63944
0.00008832374,72,64037
0.00004816232,72,64130
-0.0001124833,74,64222
0.0001786869,74,64334
0.0006606238,74,64408
0.00002808161,70,64501
-0.0002229272,73,64593
-0.000132564,69,64686
-0.0002831693,69,64779
-0.0002530483,72,64871
0.0001184448,68,64964
-0.000102443,72,65057
-0.0001727255,70,65150
0.000008000907,73,65242
0.0003292922,70,65340
0.00003812197,70,65435
0.00006824303,70,65520
0.000008000907,71,65613
0.0001284851,72,65706
0.0003292922,74,65798
0.00004816232,71,65891
0.000008000907,70,65984
-0.00009240263,68,66077
-0.0002530483,71,66169
-0.00007232192,72,66262
0.00005820268,69,66373
0.0004999782,72,66447
0.0007509871,71,66540
0.000238929,71,66633
-0.0001225237,71,66725
-0.000132564,71,66818
-0.00003216051,73,66911
0.0001084044,69,67004
0.0001786869,75,67096
0.0001385255,72,67189
0.0001887273,69,67282
0.00007828338,69,67393
-0.0002430079,70,67477
-0.000102443,69,67560
-0.0003634921,69,67652
-0.0002329676,69,67745
-0.00003216051,70,67838
0.0004196554,72,67931
0.0001586062,71,68023
0.0002891308,71,68116
0.0002590097,70,68209
0.00008832374,70,68301
-0.0002229272,68,68413
-0.0001928061,72,68487
0.00005820268,67,68579
0.00008832374,71,68672
0.0002188483,74,68765
0.0003292922,72,68857
0.0004196554,71,68950
0.0003995747,70,69043
0.0004497765,68,69136
0.0002790905,73,69228
