Force(N),Distance(mm),Time(ms)
-0.005285304,89,63508
-0.005194942,89,63607
-0.005506192,91,63693
-0.005656798,91,63786
-0.00542587,89,63879
-0.005204982,91,63972
-0.00543591,93,64065
-0.005606596,89,64158
-0.005305385,94,64251
-0.005194942,92,64344
-0.005084497,90,64455
-0.00541583,91,64529
-0.005194942,90,64622
-0.004763206,92,64715
-0.004823449,94,64808
-0.004974054,91,64901
-0.005215023,90,64994
-0.005556394,93,65086
-0.005114618,92,65184
-0.005496152,88,65272
-0.005194942,92,65365
-0.00484353,89,65476
-0.005395749,91,65551
-0.005777282,95,65644
-0.00543591,90,65737
-0.004933892,92,65829
-0.005385708,91,65922
-0.005646758,92,66028
-0.005817443,92,66108
-0.005395749,89,66201
-0.005506192,94,66294
-0.005837524,88,66387
-0.005506192,86,66498
-0.004793327,87,66572
-0.004964013,93,66665
-0.005606596,90,66758
-0.005656798,89,66851
-0.005606596,89,66944
-0.005626677,92,67037
-0.005747161,92,67130
-0.005666838,90,67223
-0.00571704,91,67315
-0.005767241,93,67408
-0.005516233,91,67519
-0.00514474,91,67594
-0.005225062,89,67687
-0.005204982,92,67780
-0.005395749,90,67873
-0.005807404,88,67966
-0.005747161,90,68058
-0.005616636,90,68151
-0.005405789,92,68244
-0.005887726,93,68337
-0.005646758,92,68430
-0.005335506,85,68554
-0.005014215,91,68616
-0.005265224,90,68708
-0.005526273,89,68801
-0.005245143,91,68894
-0.005044336,92,68987
-0.004803368,90,69080
-0.005385708,90,69173
-0.005245143,89,69266
-0.005094538,90,69359
-0.005054377,91,69451
-0.00484353,87,69575
-0.004964013,91,69641
-0.005546354,89,69730
-0.005686918,91,69823
-0.005656798,92,69916
-0.005496152,90,70009
-0.005737121,89,70102
-0.005757201,93,70194
-0.005215023,92,70287
-0.004903771,92,70380
-0.005546354,92,70473
-0.005847564,89,70584
-0.005114618,88,70659
-0.00487365,88,70752
-0.005576475,90,70845
-0.005526273,91,70938
-0.005405789,90,71030
-0.00515478,92,71123
-0.005104578,90,71219
-0.005204982,89,71309
-0.004913811,90,71402
-0.005124659,90,71495
-0.005546354,90,71606
-0.005867645,87,71681
-0.005516233,92,71774
-0.004833489,90,71866
-0.005044336,89,71959
-0.004953973,90,72062
-0.004743126,93,72145
-0.005124659,88,72238
-0.005696959,91,72331
-0.005335506,86,72424
-0.005365627,90,72517
-0.00515478,88,72627
-0.005084497,91,72702
-0.005034296,88,72795
-0.005235103,88,72901
-0.00514474,92,72981
-0.00541583,87,73074
-0.005676879,90,73167
-0.005556394,90,73260
-0.005164821,85,73352
-0.005014215,90,73445
-0.005827484,93,73538
-0.006198977,89,73649
-0.005867645,83,73724
-0.005827484,90,73817
-0.005777282,94,73910
-0.005576475,89,74003
-0.00543591,89,74096
-0.005104578,90,74188
-0.005365627,89,74281
-0.005184901,90,74374
